% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
0                         13.88047262240508        -0.14529591598139102     -1.4388626738655794E-5
1.3877787807814457E-17    14.334957271799567       -0.17276364784845882     -1.558949605561922E-5
-2.710505431213761E-20    14.074715465615961       -0.20418372250881264     -2.4022073099543218E-5
0                         14.463970712273078       -0.2119777911075603      -2.287583335918543E-5
0                         12.907620909560093       -0.07114571767938267     1.161109332817871E-9
0                         13.686244353730968       -0.08654664686866402     1.1631583456540867E-7
0                         13.297389490499143       -0.07858949120107714     1.0666216504726136E-7
-1.3877787807814457E-17   13.491830831585103       -0.08243570262926243     1.217168581863845E-7
-2.710505431213761E-20    13.296960366670277       -0.07858100297015103     1.256592271274368E-7
-2.710505431213761E-20    13.296957973167983       -0.07870208524023929     8.820373756341658E-8
-2.710505431213761E-20    13.29738468823139        -0.07883167012635608     3.8037753597114464E-8
0                         13.29478632236193        -0.18856027466500497     -3.389366003898835E-5
0                         13.295215167177751       -0.18856875734768136     -3.122102980035547E-5
0                         13.490738321726802       -0.13754920377876995     -1.555914090170756E-5
2.710505431213761E-20     13.294783930223073       -0.1886812834992324      -3.391226418110056E-5
-1.3877787807814457E-17   13.555476852475174       -0.1572130473476616      -2.048565851309567E-5
0                         13.295212767767088       -0.18868978438624986     -3.141885192711365E-5
-1.3877787807814457E-17   13.686057166590771       -0.14143153909109468     -1.4995000621821294E-5
0                         13.684512478550307       -0.19640702839847618     -3.0177996421361802E-5
-2.710505431213761E-20    13.684966381557967       -0.19628863998963855     -2.9971492076556102E-5
0                         13.684963842404228       -0.1964160241822793      -3.0006256195959498E-5
-2.0816681711721685E-17   13.815306570638182       -0.16229274548525569     -1.9468520657004114E-5
-6.938893903907228E-18    13.102089679138643       -0.07473813271163521     1.5295650169935754E-8
2.710505431213761E-20     13.296531290671153       -0.07857254130497254     1.4440314459557848E-7
0                         13.294362294244367       -0.18830981506709588     -3.664982297019022E-5
0                         13.294357527821814       -0.18855181859421183     -3.652890390900114E-5
-6.938893903907228E-18    13.10100393874161        -0.12984542047638797     -1.836740022045308E-5
-6.938893903907228E-18    12.322604328468415       -0.05949896880916023     1.2978988457378451E-8
2.710505431213761E-20     12.517091302796995       -0.06328035776260195     1.5542684700516574E-7
-2.710505431213761E-20    12.517476073960083       -0.0632878390870582      1.3532334568595185E-7
-1.3877787807814457E-17   13.03582708125001        -0.14686148611307082     -2.480290787188828E-5
6.938893903907228E-18     12.906543284125817       -0.1260270336901052      -1.9039070758159228E-5
0                         12.905465465925218       -0.18089586029460195     -3.805345378658968E-5
2.710505431213761E-20     12.905463206229294       -0.1810105253980461      -3.809317135615882E-5
0                         12.517860886308238       -0.06329534994378097     1.1496826319909729E-7
0                         12.71234754378295        -0.06709149489288505     1.3128365631005379E-7
0                         12.906807637552907       -0.07112973534962866     1.2365187607435814E-7
-2.710505431213761E-20    12.517473956944963       -0.06339641800646408     9.33510159729283E-8
2.710505431213761E-20     12.51495144845697        -0.17304339502422908     -4.5407455447693144E-5
0                         12.515331717371623       -0.17326786539838282     -4.237615731671811E-5
0                         12.51494723680409        -0.17326038976628236     -4.527783344241051E-5
0                         12.321534563471536       -0.11459418032719196     -2.27548012781424E-5
2.710505431213761E-20     12.515329601738438       -0.1733763689736237      -4.239958168286951E-5
0                         12.128091431027167       -0.05593804889712253     -3.6886908016545426E-9
0                         12.515716241532575       -0.1732753706012329      -3.943770982425052E-5
0                         12.775997504363012       -0.1418359510950602      -2.5931492337108988E-5
2.710505431213761E-20     12.515714117693392       -0.17338389301914844     -3.9658343489459686E-5
0                         12.711269358469382       -0.12219267540611603     -1.966515981171895E-5
2.710505431213761E-20     12.90505692467313        -0.18100252024846455     -3.8284008521790005E-5
0                         12.517856635214965       -0.06351252040113954     3.722458713261203E-8
0                         11.738329258381999       -0.048235594077695086    1.231875583130696E-7
-6.938893903907228E-18    11.932859910988416       -0.051969503445747495    1.3871991770073615E-7
-2.710505431213761E-20    11.737987217597487       -0.0482290290281046      1.33752779080106E-7
2.0816681711721685E-17    12.256348457735733       -0.13163323541952307     -3.067985525813686E-5
-6.938893903907228E-18    12.1270300748551         -0.11083353893506155     -2.3487600930476997E-5
0                         12.12596854542121        -0.16571360176872568     -4.694513275827778E-5
2.710505431213761E-20     12.125966557167205       -0.16581597206765        -4.698886366865445E-5
0                         11.543114193542934       -0.04450657263719535     2.1175558518074535E-9
0                         11.737645211874575       -0.04822249576041832     1.4409301525225903E-7
-2.710505431213761E-20    12.127365274538908       -0.05592399775282757     1.3004605861092516E-7
-2.710505431213761E-20    11.348558458466544       -0.040990734364499376    1.36182714530633E-8
-2.710505431213761E-20    11.737985368047958       -0.048325539137247284    8.830880789173534E-8
-2.710505431213761E-20    11.738325540830377       -0.048428625266686       3.826539646303916E-8
2.710505431213761E-20     11.73587947959364        -0.1582099489146838      -5.164960555816121E-5
0                         11.736221229317145       -0.1582165083508507      -4.845815115740357E-5
0                         11.93179942951965        -0.10705885555909908     -2.417396777137351E-5
2.710505431213761E-20     11.735877631406813       -0.15830638340242204     -5.168030094262163E-5
-6.938893903907228E-18    11.99651884123131        -0.12667778332416102     -3.19140080578689E-5
0                         11.736219372189762       -0.1583129620611354      -4.869776525857456E-5
2.710505431213761E-20     12.125603852734933       -0.16580892910348785     -4.719881787100491E-5
2.710505431213761E-20     11.73554144272069        -0.15801056311747136     -5.494256714038732E-5
0                         11.735537767272872       -0.15820342129818227     -5.481186752912863E-5
-6.938893903907228E-18    11.542063934474989       -0.09959020695223494     -2.7532515122793067E-5
-2.710505431213761E-20    11.3479163520373         -0.04097854564638833     1.7168846859473172E-7
-2.710505431213761E-20    10.958491304531867       -0.03354076890881505     -2.442384506963073E-7
-2.710505431213761E-20    10.960851189844897       0.07617806155721357      5.801496832055845E-5
0                         10.958790459246032       -0.033631296967516065    -3.461236161903032E-8
0                         10.960553242251473       0.07635368829131552      6.191682585085612E-5
-1.3877787807814457E-17   11.153363712364518       -0.03729535119902594     5.44380749905251E-8
-2.710505431213761E-20    10.958489712205763       -0.03362563382396476     -8.357324232852359E-8
0                         10.569022383517222       -0.026278357752555617    4.0682323871273135E-7
0                         10.568741956014785       -0.026273128555329685    5.211790414674338E-7
-2.710505431213761E-20    10.568743422020091       -0.026194001039516954    4.5583186192957673E-7
0                         10.571058996412876       0.08362216396592381      6.688547677509085E-5
0                         10.570779654044678       0.08370663959830864      6.718204036861041E-5
2.710505431213761E-20     10.181263278378594       0.09087724669016686      6.883658049356579E-5
1.3552527156068805E-20    10.181261911509978       0.0908035428036674       6.827229724957077E-5
2.710505431213761E-20     10.57106048458852        0.08370140299730842      6.693340838449441E-5
0                         10.569020897356488       -0.02635749015926677     4.1588296205703633E-7
0                         10.956729703342573       -0.14344351490418764     -5.8320390156817346E-5
-6.938893903907228E-18    11.152327942669103       -0.09219795342926354     -2.907831424907796E-5
0                         10.956427742254341       -0.14352262654632722     -6.0717133765600005E-5
1.3877787807814457E-17    11.476870247633888       -0.11665637474102786     -3.707287951038416E-5
-6.938893903907228E-18    11.347516972156356       -0.09590017384371766     -2.832398085053619E-5
2.710505431213761E-20     11.346475356613624       -0.1507909820183694      -5.6625277952738477E-5
0                         11.346473630455025       -0.15088148308108348     -5.66719068100972E-5
-6.938893903907228E-18    11.217040367399935       -0.11178839030647403     -3.84445689181833E-5
2.710505431213761E-20     10.956728103508846       -0.14352829319449487     -5.8581166293216204E-5
0                         11.346152993158498       -0.1508753691673012      -5.693462976343013E-5
